date_delivrance,lead_cat,priorite,commune,prefecture,region,nature,building_type,floors,n_units_stated,surface,resume,adp,n_permis,dossier_id,lat,lon
2026-06-11,equipements,normale,COMMUNE DE TOUNFITE,PROVINCE DE MIDELT,REGION DE DARAA-TAFILALET,Construction,education,0,0,269.0,education · 269 m2,Douar Boulkoukh,GUcnft-0010/2026,795444,32.51513,-5.06176
2026-06-11,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,autre,0,0,10000.0,10 000 m2,"REGION DE MARRAKECH -SAFI, Propiété dite ""ENNOUR"" douar My boubker, Commune Tassoultante",GUctse-0521/2026,711333,31.56315,-8.04625
2026-06-11,grands_projets,normale,ARRONDISSEMENT D'AGDAL,PREFECTURE DE FES,REGION DE FES-MEKNES,Groupement d'habitations,immeuble,3,0,1440.0,immeuble · R+3 · 1 440 m2,"Propriété dite : Meftah El Kheir, Quartier Bouramana",GUcfes-0120/2026,741892,34.01929,-4.99386
2026-06-11,equipements,normale,COMMUNE DE TEMARA,PREFECTURE SKHIRATE TEMARA,REGION DE RABAT-SALE-KENITRA,Surélévation d'un bâtiment existant,education,3,0,212.0,education · R+3 · 212 m2,LOT N° 1 LOTISSEMENT SAMIR,GUtmr-0196/2026,715969,33.92254,-6.91962
2026-06-11,grands_projets,haute,COMMUNE D'IHADDADENE,PROVINCE DE NADOR,REGION DE L'ORIENTALE,Groupement d'habitations,autre,0,0,16334.0,16 334 m2,"IHADDADENE, NADOR.",GUcidn-0040/2026,665014,35.16556,-2.97893
2026-06-10,grands_projets,haute,COMMUNE MOHAMMEDIA,PRÉFECTURE MOHAMMEDIA,REGION DE CASABLANCA-SETTAT,Groupement d'habitations,immeuble,0,0,17818.0,immeuble · 17 818 m2 · sous-sol,PROPRIÉTÉS DITES: LA TOUR -HILDEVERT XII-ZOHRA ET MABROUKA-EL BAGHDADI,GUmhd-0128/2026,777228,33.70196,-7.38277
2026-06-10,industriel,normale,COMMUNE D'OUARZAZATE,PROVINCE D'OUARZAZATE,REGION DE DARAA-TAFILALET,Modification / Aménagement,industriel,0,0,702.0,industriel · 702 m2,LOTISSEMENT QUARTIER INDUSTRIEL LOT N°106 A OUARZAZATE,GUcozz-0127/2026,789643,34.5343,-7.00037
2026-06-10,grands_projets,normale,COMMUNE EL JADIDA,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Groupement d'habitations,villa,2,0,50.0,villa · R+2 · 50 m2,PROPRIETE DITE ARD DAR DOUAR DEHHAK EL JADIDA,GUejd-0393/2026,658041,33.23114,-8.53076
2026-06-10,grands_projets,haute,COMMUNE MOHAMMEDIA,PRÉFECTURE MOHAMMEDIA,REGION DE CASABLANCA-SETTAT,Groupement d'habitations,residence,3,0,5651.0,residence · R+3 · 5 651 m2 · sous-sol,"PROPRIETE DITE : ARD ERRAHOU P3, DOUAR OULED LAHCEN",GUmhd-0123/2026,722674,33.7093,-7.34504
2026-06-10,equipements,normale,COMMUNE MOHAMMEDIA,PRÉFECTURE MOHAMMEDIA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,education,0,0,2000.0,education · 2 000 m2,mohammedia fdalat,GUmhd-0125/2026,668791,33.67875,-7.37651
2026-06-10,grands_projets,normale,COMMUNE DE TIZGHITE,PROVINCE D'IFRANE,REGION DE FES-MEKNES,Construction,social,0,0,63.0,social · 63 m2,LOT N°R78 JARDINS VITTEL,GUctie-0032/2026,617158,33.56504,-5.14434
2026-06-10,industriel,normale,ARRONDISSEMENT AIN CHOCK,PRÉFECTURE AIN CHOCK,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,industriel,3,0,586.0,industriel · R+3 · 586 m2,LOTISSEMENT LINA LOT N°144,GUcas-0599/2026,780608,33.51982,-7.6511
2026-06-10,industriel,normale,ARRONDISSEMENT SIDI BERNOUSSI,PRÉFECTURE SIDI BERNOUSSI,REGION DE CASABLANCA-SETTAT,Construction,industriel,4,0,500.0,industriel · R+4 · 500 m2 · sous-sol,LOTISSEMENT LONGOMETALE LOT 65,GUcas-0608/2026,536182,33.62872,-7.49379
2026-06-10,lotissements,haute,COMMUNE DE SIDI EL GHANDOUR,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Morcellement,autre,0,0,20300.0,20 300 m2,"Cle Khemisset, C.T. Sidi El Ghandour, Dr. Kabliyyenne Ait Harti.",GUcseg-0010/2026,745840,33.8237,-6.02265
2026-06-10,industriel,normale,COMMUNE TIT MELLIL,PROVINCE MEDIOUNA,REGION DE CASABLANCA-SETTAT,Construction,industriel,2,0,1000.0,industriel · R+2 · 1 000 m2,Lotissement  Industriel  Hakim  LOT N°48,GUttm-0070/2026,787474,33.53058,-7.49068
2026-06-10,equipements,normale,COMMUNE DE BEN GUERIR,PROVINCE DE RHAMNA,REGION DE MARRAKECH-SAFI,Modification / Aménagement,education,0,0,508.0,education · 508 m2,LOTISSEMENT jnane LKHIR-LOT N° 1934+1935+1936+1937-BENGUERIR,GUcbgr-0283/2026,732221,32.23516,-7.94403
2026-06-10,grands_projets,normale,COMMUNE DE SIDI KACEM,PROVINCE DE SIDI KACEM,REGION DE RABAT-SALE-KENITRA,Construction,social,1,0,63.0,social · R+1 · 63 m2,Lot 482 Lotissement Oualili Sidi kacem,GUcskc-0093/2026,797586,34.24176,-5.69515
2026-06-10,grands_projets,haute,COMMUNE DE BEN GUERIR,PROVINCE DE RHAMNA,REGION DE MARRAKECH-SAFI,Groupement d'habitations,lotissement,4,0,11832.0,lotissement · R+4 · 11 832 m2,"PRORIETE DITE «  ABOU HANIFA » DOUAR-TRANCHE 1 . PROVINCE RHAMNA, COMMUNE URBAINE BEN GUERIR HAY CHA",GUcbgr-0281/2026,735915,32.23007,-7.92977
2026-06-10,grands_projets,haute,COMMUNE BOUSKOURA,PROVINCE NOUACEUR,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,commerce,7,0,76.0,commerce · R+7 · 76 m2,"LOTISSEMENT FLORA ILOT 1/1, MAGASIN 7",GUbsk-0169/2026,773406,33.46299,-7.66792
2026-06-10,equipements,normale,COMMUNE D'AIT AYACH,PROVINCE DE MIDELT,REGION DE DARAA-TAFILALET,Construction,education,0,0,176.0,education · 176 m2,DOUAR BOUAAMAMA,GUcych-0004/2026,777775,32.69807,-4.95412
2026-06-10,industriel,haute,COMMUNE DE BOUARG,PROVINCE DE NADOR,REGION DE L'ORIENTALE,Construction,industriel,0,0,8567.77,industriel · 8 568 m2,DOUAR BOUGHANJAYENE BOUAREG,GUcbrg-0035/2026,712439,35.07631,-2.94508
2026-06-10,industriel,haute,COMMUNE OULED SALEH,PROVINCE NOUACEUR,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,industriel,3,0,19969.0,industriel · R+3 · 19 969 m2,"Propriété dite Soframar, Commune Ouled Saleh",GUosh-0091/2026,616421,33.43479,-7.64157
2026-06-10,equipements,normale,COMMUNE D'AIT AYACH,PROVINCE DE MIDELT,REGION DE DARAA-TAFILALET,Construction,education,0,0,196.0,education · 196 m2,DOUAR AIT OUMGHAR LAAOULIA,GUcych-0005/2026,777804,32.66897,-4.95565
2026-06-10,lotissements,haute,COMMUNE AZEMMOUR,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Lotissement,lotissement,3,0,7292.0,lotissement · R+3 · 7 292 m2,Souani El Mouss,GUazr-0048/2026,782685,33.29032,-8.35427
2026-06-10,grands_projets,haute,COMMUNE D'AIT OURIR,PROVINCE D'AL HAOUZ,REGION DE MARRAKECH-SAFI,Groupement d'habitations,lotissement,3,0,13500.0,lotissement · R+3 · 13 500 m2,"PROPRIÉTÉ DITE : FAIZ, CERCLE AIT OURIR",GUcaur-0126/2026,725451,31.56645,-7.66092
2026-06-10,lotissements,haute,COMMUNE DE KHEMIS SIDI YAHYA,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Morcellement,autre,0,0,69000.0,69 000 m2,"Cercle tifelt, Caidat Ben Amour Ait Zekri, Cooperative Sidi El Kamel",GUcksy-0025/2026,778647,33.76884,-6.30563
2026-06-10,equipements,normale,COMMUNE D'ECHEMMAIA,PROVINCE DE YOUSSOUFIA,REGION DE MARRAKECH-SAFI,Modification / Aménagement,sante,0,0,83.0,sante · 83 m2,AVENUE ALMAGHRIB ELARABI N° 52 C.U CHAMAIA P.R DE YOUSSOUFIA,GUcemi-0038/2026,800284,32.08144,-8.62686
2026-06-10,lotissements,haute,COMMUNE DE KHEMIS SIDI YAHYA,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Morcellement,autre,0,0,20142.0,20 142 m2,"Cercle tifelt, Caidat Ben Amour Ait Zekri, Cooperative Sidi El Kamel",GUcksy-0023/2026,778649,33.76879,-6.29955
2026-06-10,lotissements,haute,COMMUNE DE KHEMIS SIDI YAHYA,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Morcellement,autre,0,0,40000.0,40 000 m2,"Province de Khemisset, Cercle de TIFELT, C.T Khemiss Sidi Yahia, Coopérative Sidi El Kamel",GUcksy-0021/2026,778664,33.77087,-6.30022
2026-06-10,lotissements,haute,COMMUNE DE SIDI SLIMANE MOUL AL KIFANE,PREFECTURE DE MEKNES,REGION DE FES-MEKNES,Morcellement,autre,0,0,54777.0,54 777 m2,"Préfecture meknès,commune de sidi slimane moul kifane",GUcssm-0020/2026,749168,33.85394,-5.40855
2026-06-10,lotissements,haute,COMMUNE DE KHEMIS SIDI YAHYA,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Morcellement,autre,0,0,40000.0,40 000 m2,"Province de Khemisset, Cercle de TIFELT, C.T Khemiss Sidi Yahia, Coopérative Sidi El Kamel",GUcksy-0019/2026,780297,33.77109,-6.30479
2026-06-10,grands_projets,haute,ARRONDISSEMENT SIDI BELYOUT,PRÉFECTURE ANFA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,commerce,7,0,994.0,commerce · R+7 · 994 m2,RUE KALAA DES M GOUNA QUARTIER BOURGOGNE,GUcas-0606/2026,746649,30.49723,-10.59955
2026-06-10,grands_projets,haute,COMMUNE DE TASSOULTANTE,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,villa,1,0,10139.0,villa · R+1 · 10 139 m2,Propriété dite El Bouanani 6-3,GUctse-0601/2026,790955,31.54604,-7.94448
2026-06-10,lotissements,haute,COMMUNE DE KHEMIS SIDI YAHYA,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Morcellement,autre,0,0,40000.0,40 000 m2,"Province de Khemisset, Cercle de TIFELT, C.T Khemiss Sidi Yahia, Coopérative Sidi El Kamel",GUcksy-0020/2026,780290,33.77142,-6.303
2026-06-10,equipements,normale,COMMUNE D'OUARZAZATE,PROVINCE D'OUARZAZATE,REGION DE DARAA-TAFILALET,Modification / Aménagement,education,0,0,1427.0,education · 1 427 m2,QUARTIER INDUSTRIEL LOT N46,GUcozz-0093/2026,483524,34.52845,-6.99395
2026-06-10,lotissements,haute,COMMUNE DE KHEMIS SIDI YAHYA,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Morcellement,autre,0,0,40000.0,40 000 m2,"Province de Khemisset, Cercle de TIFELT, C.T Khemiss Sidi Yahia, Coopérative Sidi El Kamel",GUcksy-0026/2026,778641,33.76948,-6.3041
2026-06-10,lotissements,haute,COMMUNE DE KHEMIS SIDI YAHYA,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Morcellement,autre,0,0,40000.0,40 000 m2,"Cercle tifelt, Caidat Ben Amour Ait Zekri, Cooperative Sidi El Kamel",GUcksy-0027/2026,778195,33.768,-6.30238
2026-06-10,lotissements,haute,COMMUNE DE TETOUAN,PROVINCE DE TETOUAN,REGION DE TANGER-TETOUAN-AL HOCEIMA,Lotissement,immeuble,4,0,25604.0,immeuble · R+4 · 25 604 m2,"Commune de Tétouan , Quartier Boujarrah Al Oulia- Ouarae Al Karian",GUcttn-0208/2026,748958,35.59067,-5.36075
2026-06-10,lotissements,haute,COMMUNE DE KHEMIS SIDI YAHYA,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Morcellement,autre,0,0,40000.0,40 000 m2,"Province de Khemisset, Cercle de TIFELT, C.T Khemiss Sidi Yahia, Coopérative Sidi El Kamel",GUcksy-0024/2026,778662,33.77235,-6.30128
2026-06-10,lotissements,haute,COMMUNE DE KHEMIS SIDI YAHYA,PROVINCE DE KHEMISSAT,REGION DE RABAT-SALE-KENITRA,Morcellement,autre,0,0,40000.0,40 000 m2,"Cercle tifelt, Caidat Ben Amour Ait Zekri, Cooperative Sidi El Kamel",GUcksy-0022/2026,778650,33.77264,-6.30507
2026-06-10,hotellerie,haute,COMMUNE D'OURIKA,PROVINCE D'AL HAOUZ,REGION DE MARRAKECH-SAFI,Modification / Aménagement,hotel,0,0,71340.0,hotel · 71 340 m2,Propriété dite Blad Essaba,GUcork-0035/2026,690470,30.58451,-10.49377
2026-06-10,industriel,normale,COMMUNE DE DAKHLA,PROVINCE D'OUED EDDAHAB,REGION DE DAKHLA-OUED EDDAHAB,Construction,industriel,0,0,2016.0,industriel · 2 016 m2,La Commune Territoriale Dakhla,GUcdkl-0176/2026,756252,23.6696,-15.97229
2026-06-09,grands_projets,haute,ARRONDISSEMENT MAARIF,PRÉFECTURE ANFA,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,hotel,7,0,209.0,hotel · R+7 · 209 m2 · sous-sol,22 Rue Dawud Ad Dahri Casablanca Maarif,GUcas-0590/2026,664002,30.49269,-10.59176
2026-06-09,grands_projets,normale,COMMUNE DE SAFI,PROVINCE DE SAFI,REGION DE MARRAKECH-SAFI,Construction,social,2,0,90.0,social · R+2 · 90 m2,LOT N°124 LOTISSEMENT NOUR QUARTIER AZIB DARI KARIAT CHEMS  VILLE DE SAFI,GUcsfi-0390/2026,750282,32.29516,-9.21018
2026-06-09,lotissements,haute,COMMUNE MEJJATIA OULED TALEB,PROVINCE MEDIOUNA,REGION DE CASABLANCA-SETTAT,Lotissement,lotissement,3,0,38593.0,lotissement · R+3 · 38 593 m2,proprete dite: Jardin de la madeleine commune mejjatia -ouled taleb,GUmjt-0122/2026,766739,33.50188,-7.53932
2026-06-09,hotellerie,normale,ARRONDISSEMENT DE TANGER-MEDINA,PREFECTURE DE TANGER-ASSILAH,REGION DE TANGER-TETOUAN-AL HOCEIMA,Modification / Aménagement,hotel,0,0,139.0,hotel · 139 m2,QUARTIER AMRAH TANGER,GUctgr-0121/2026,746753,35.78796,-5.81129
2026-06-09,lotissements,haute,COMMUNE LAGHDIRA,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Morcellement,autre,0,0,201403.0,201 403 m2,DR OLD MOUSSA CHIADMA,GUlgr-0028/2026,609057,33.30458,-8.08054
2026-06-09,lotissements,haute,ARRONDISSEMENT DE BNI MAKADA,PREFECTURE DE TANGER-ASSILAH,REGION DE TANGER-TETOUAN-AL HOCEIMA,Lotissement,lotissement,0,0,17161.0,lotissement · 17 161 m2,"C.Urbaine de Tanger, Arrond. de Beni Makada, L.Dit: Guembouria.",GUctgr-0111/2026,698572,35.71042,-5.80983
2026-06-09,lotissements,haute,COMMUNE LAGHDIRA,PROVINCE EL JADIDA,REGION DE CASABLANCA-SETTAT,Morcellement,autre,0,0,40004.0,40 004 m2,Douar OD Frej,GUlgr-0029/2026,726890,33.26155,-7.97925
2026-06-09,grands_projets,haute,ARRONDISSEMENT DE YACOUB EL MANSOUR,PREFECTURE DE RABAT,REGION DE RABAT-SALE-KENITRA,Groupement d'habitations,commerce,5,0,7900.0,commerce · R+5 · 7 900 m2 · sous-sol,Avenue Moustapha Assayeh,GUrbt-0102/2026,755202,33.99874,-6.87593
2026-06-09,lotissements,haute,COMMUNE DE SIDI ETTIJI,PROVINCE DE SAFI,REGION DE MARRAKECH-SAFI,Morcellement,autre,0,0,30240.0,30 240 m2,"Province de Safi, Cercle Abda Commune rurale Sidi Tiji Dr Lamkhoudine",GUcsei-0003/2026,772806,32.21215,-8.91474
2026-06-09,industriel,haute,COMMUNE BOUSKOURA,PROVINCE NOUACEUR,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,industriel,0,0,10222.0,industriel · 10 222 m2,Bouskoura propriété dite issam iv,GUbsk-0192/2026,765285,30.47956,-10.60361
2026-06-09,grands_projets,haute,ARRONDISSEMENT DE BNI MAKADA,PREFECTURE DE TANGER-ASSILAH,REGION DE TANGER-TETOUAN-AL HOCEIMA,Groupement d'habitations,lotissement,0,0,38494.0,lotissement · 38 494 m2,BADRAWIN,GUctgr-0119/2026,730726,35.72371,-5.87234
2026-06-09,equipements,haute,COMMUNE D'ASJEN,PROVINCE D'OUEZZANE,REGION DE TANGER-TETOUAN-AL HOCEIMA,Construction,education,0,0,9999.45,education · 9 999 m2,PROVINCE D'OUEZZANE - COMMUNE D'ASJEN,GUcajn-0005/2026,723570,34.84319,-5.61432
2026-06-09,equipements,normale,COMMUNE DE SOUK KDIM,PROVINCE DE TETOUAN,REGION DE TANGER-TETOUAN-AL HOCEIMA,Construction,education,0,0,3186.0,education · 3 186 m2,SIS AU LOTISSEMENT PARC INDUSTRIEL ;  LOGISTIQUE P.I.L .,GUcskm-0008/2026,783160,35.56687,-5.47802
2026-06-09,lotissements,haute,COMMUNE MEJJATIA OULED TALEB,PROVINCE MEDIOUNA,REGION DE CASABLANCA-SETTAT,Lotissement,agricole,0,0,219402.0,agricole · 219 402 m2,SIS ROUTE 3024,GUmjt-0116/2026,656270,33.46292,-7.50424
2026-06-09,hotellerie,haute,COMMUNE DE GHMATE,PROVINCE D'AL HAOUZ,REGION DE MARRAKECH-SAFI,Modification / Aménagement,hotel,0,0,11227.0,hotel · 11 227 m2,"Propriété dite « EL HASSANIA », Tribu des Mesfiouia.",GUcgmt-0025/2026,779230,31.46115,-7.88211
2026-06-09,equipements,normale,COMMUNE DE MEKNES,PREFECTURE DE MEKNES,REGION DE FES-MEKNES,Modification / Aménagement,education,0,0,448.0,education · 448 m2,LOTISSEMENT MUNICIPALE  LOT N°18 COMMUNE DE MEKNES,GUcmks-0278/2026,671355,33.90478,-5.52774
2026-06-09,grands_projets,normale,ARRONDISSEMENT DE BNI MAKADA,PREFECTURE DE TANGER-ASSILAH,REGION DE TANGER-TETOUAN-AL HOCEIMA,Construction,immeuble,6,0,420.0,immeuble · R+6 · 420 m2,LOT N° 51 LOTISSEMENT AL FATH TANGER,GUctgr-0120/2026,649170,35.72473,-5.82843
2026-06-09,grands_projets,haute,COMMUNE DE KENITRA,PROVINCE DE KENITRA,REGION DE RABAT-SALE-KENITRA,Modification / Aménagement,immeuble,8,0,1092.0,immeuble · R+8 · 1 092 m2,AV  MOHAMMED  V,GUckia-1701/2026,761246,34.25719,-6.59188
2026-06-09,industriel,normale,COMMUNE DE SOUK KDIM,PROVINCE DE TETOUAN,REGION DE TANGER-TETOUAN-AL HOCEIMA,Construction,industriel,0,0,1228.0,industriel · 1 228 m2,"Commune de Souk Kdim, Lotissement Tetouan Park ,Lot 181",GUcskm-0009/2026,783217,35.5654,-5.48326
2026-06-09,lotissements,haute,COMMUNE DE HOUARA OULAD RAHO,PROVINCE DE GUERCIF,REGION DE L'ORIENTALE,Morcellement,autre,0,0,28381.0,28 381 m2,"Pce de guercif, commune H.O.R ,Douar lamdafra",GUchor-0050/2026,790580,34.27123,-3.3167
2026-06-09,grands_projets,normale,ARRONDISSEMENT DE LAYAYDA,PREFECTURE DE SALE,REGION DE RABAT-SALE-KENITRA,Construction,residence,3,0,329.0,residence · R+3 · 329 m2 · sous-sol,LOTISSEMENT SIDI ABDELLAH TRANCHE 2 SECTEUR OUEST LOT N°2253 LAAYAYDA-SALE,GUlyyd-0200/2026,730800,34.0793,-6.7756
2026-06-09,lotissements,haute,COMMUNE D'AHL ANGAD,PREFECTURE D'OUJDA-ANGAD,REGION DE L'ORIENTALE,Morcellement,autre,0,0,29508.0,29 508 m2,Commune d'ahl angad,GUcaan-0098/2026,791565,34.74038,-1.80162
2026-06-09,grands_projets,normale,ARRONDISSEMENT DE BNI MAKADA,PREFECTURE DE TANGER-ASSILAH,REGION DE TANGER-TETOUAN-AL HOCEIMA,Construction,immeuble,6,0,447.0,immeuble · R+6 · 447 m2 · sous-sol,"Douar BeniTouzine , Lotissement Al Fath lot n°42",GUctgr-0110/2026,716829,35.72476,-5.82958
2026-06-09,equipements,normale,COMMUNE DE SIDI BOU OTHMANE,PROVINCE DE RHAMNA,REGION DE MARRAKECH-SAFI,Modification / Aménagement,education,3,0,180.0,education · R+3 · 180 m2,LOT MAATALLAH DES RHAMNA IMM N° 5,GUcsbo-0033/2026,775306,31.89254,-7.94307
2026-06-08,industriel,normale,COMMUNE D'IMINTANOUTE,PROVINCE DE CHICHAOUA,REGION DE MARRAKECH-SAFI,Modification / Aménagement,industriel,1,0,103.0,industriel · R+1 · 103 m2,Lotissement ZAE N° 93 IMINTANOUT,GUciat-0022/2026,765851,31.18371,-8.84071
2026-06-08,equipements,normale,COMMUNE DE DAR EL KEBDANI,PROVINCE DE DRIOUCH,REGION DE L'ORIENTALE,Construction,education,0,0,100.0,education · 100 m2,"Commune de Dar Elkebdani, Douar Tahidouste",GUcdkn-0012/2026,719158,35.1256,-3.37667
2026-06-08,industriel,normale,ARRONDISSEMENT AIN SEBAA,PRÉFECTURE AIN SEBAA - HAY MOHAMMADI,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,industriel,1,0,1240.0,industriel · R+1 · 1 240 m2,"Propriété dite : Fajri I et fajri II Quartier Industrielle, Ain Sebaa, Casablanca",GUcas-0589/2026,755903,33.609,-7.55646
2026-06-08,grands_projets,normale,ARRONDISSEMENT HAY HASSANI,PRÉFECTURE HAY HASSANI,REGION DE CASABLANCA-SETTAT,Groupement d'habitations,lotissement,3,0,4070.0,lotissement · R+3 · 4 070 m2 · sous-sol,ANGLE BD HAJ FATEH ET VOIE DB18 HAY HASSANI,GUcas-0592/2026,623627,33.54395,-7.6847
2026-06-08,grands_projets,normale,COMMUNE DE HARBIL,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,social,2,0,72.0,social · R+2 · 72 m2,TAMANSOURT TRANCHE 7 NO 107J,GUchbl-0325/2026,742015,31.76801,-8.11598
2026-06-08,lotissements,haute,COMMUNE DE BNI KHALED,PREFECTURE D'OUJDA-ANGAD,REGION DE L'ORIENTALE,Morcellement,autre,0,0,36392.0,36 392 m2,BENI KHALED,GUcbkd-0025/2026,776971,34.79937,-1.9771
2026-06-08,lotissements,haute,COMMUNE DE MEKNES,PREFECTURE DE MEKNES,REGION DE FES-MEKNES,Morcellement,autre,0,0,25183.0,25 183 m2,Zone Industrielle Sidi Bouzekri,GUcmks-0249/2026,742953,33.84625,-5.52669
2026-06-08,grands_projets,normale,COMMUNE DE HARBIL,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,social,2,0,72.0,social · R+2 · 72 m2,TAMANSOURT TRANCHE 7 NO 326K,GUchbl-0306/2026,746586,31.76592,-8.1152
2026-06-08,grands_projets,haute,COMMUNE DE MECHOUAR-KASBA,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Groupement d'habitations,hotel,0,0,122052.0,hotel · 122 052 m2,Boulevard Mohamed VI,GUcmka-0073/2026,746952,31.59575,-7.99643
2026-06-08,lotissements,haute,COMMUNE D'AIN KARMA-OUED ROMMANE,PREFECTURE DE MEKNES,REGION DE FES-MEKNES,Morcellement,autre,0,0,86319.0,86 319 m2,"Ain Kerma Ouad Rouman, ait ichou oulahcen",GUckao-0002/2026,686914,34.03076,-5.64748
2026-06-08,industriel,haute,COMMUNE DE HARBIL,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,industriel,0,0,23287.0,industriel · 23 287 m2,Préfecture marrakech commune harbil Daouar El caid,GUchbl-0307/2026,785626,31.71661,-8.08333
2026-06-08,grands_projets,normale,COMMUNE DE HARBIL,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,social,2,0,72.0,social · R+2 · 72 m2,TAMENSOURTE ILOT 1 A1 N° 181 COMMUNE HARBIL,GUchbl-0314/2026,792278,31.75266,-8.10193
2026-06-08,grands_projets,normale,COMMUNE ECHELLALATE,PRÉFECTURE MOHAMMEDIA,REGION DE CASABLANCA-SETTAT,Construction,residence,4,0,255.0,residence · R+4 · 255 m2 · sous-sol,"LOT 38, LOTISSEMENT SHEMS AL MADINA 6, ECHELLALATE",GUchl-0079/2026,795295,33.58605,-7.47288
2026-06-08,grands_projets,normale,COMMUNE DE HARBIL,PREFECTURE DE MARRAKECH,REGION DE MARRAKECH-SAFI,Construction,social,2,0,72.0,social · R+2 · 72 m2,"TAMANSOURT T-III-B146, PREFECTURE DE MARRAKECH COMMUNE DE HARBIL",GUchbl-0308/2026,778342,31.75644,-8.12008
2026-06-08,lotissements,haute,COMMUNE D'EL MAADER EL KABIR,PROVINCE DE TIZNIT,REGION DE SOUSS-MASSA,Morcellement,autre,0,0,10190.0,10 190 m2,Agadir Izouika,GUcmkr-0016/2026,792157,29.912,-9.53786
2026-06-08,grands_projets,normale,COMMUNE DE SIDI KACEM,PROVINCE DE SIDI KACEM,REGION DE RABAT-SALE-KENITRA,Construction,social,1,0,66.0,social · R+1 · 66 m2,Lot 895 Lotissement Oualili Sidi kacem,GUcskc-0089/2026,797677,34.24331,-5.69653
2026-06-08,grands_projets,haute,COMMUNE DAR BOUAZZA,PROVINCE NOUACEUR,REGION DE CASABLANCA-SETTAT,Groupement d'habitations,lotissement,2,0,67640.0,lotissement · R+2 · 67 640 m2 · sous-sol,Province de Nouaceur Commune de Dar Bouazza,GUdbz-0224/2026,741404,33.53305,-7.75995
2026-06-08,equipements,normale,ARRONDISSEMENT AIN CHOCK,PRÉFECTURE AIN CHOCK,REGION DE CASABLANCA-SETTAT,Modification / Aménagement,education,0,0,824.0,education · 824 m2,LOTISSEMENT  MOUNA  LOT  NR  136   AIN CHOCK,GUcas-0587/2026,658579,33.52971,-7.60144
2026-06-08,hotellerie,normale,COMMUNE DE HOUARA OULAD RAHO,PROVINCE DE GUERCIF,REGION DE L'ORIENTALE,Modification / Aménagement,hotel,1,0,1202.0,hotel · R+1 · 1 202 m2,"Pte dite "" Tafrata "" Ouled Salah",GUchor-0049/2026,717137,34.24028,-3.31458
2026-06-08,grands_projets,haute,COMMUNE D'EL MENZEH,PREFECTURE SKHIRATE TEMARA,REGION DE RABAT-SALE-KENITRA,Groupement d'habitations,villa,0,0,17181.0,villa · 17 181 m2,"BHAIRET BEN AZZOUZ, AV MOHAMED VI EL MENZEH",GUmnzh-0008/2026,761792,33.87255,-6.85371
2026-06-08,lotissements,haute,COMMUNE D'OUARZAZATE,PROVINCE D'OUARZAZATE,REGION DE DARAA-TAFILALET,Morcellement,villa,0,0,5298.0,villa · 5 298 m2,DOUAR CHAMES,GUcozz-0115/2026,736404,34.52467,-6.98444
2026-06-08,industriel,haute,COMMUNE DE DIR EL KSIBA,PROVINCE DE BENI MELLAL,REGION DE BENI MELLAL-KHENIFRA,Construction,industriel,0,0,14039.96,industriel · 14 040 m2,TAFTOYTE; DIR EL KSIBA,GUcdek-0145/2026,740706,32.62893,-6.05544
2026-06-08,equipements,normale,ARRONDISSEMENT DE HSSAINE,PREFECTURE DE SALE,REGION DE RABAT-SALE-KENITRA,Modification / Aménagement,sante,4,0,124.0,sante · R+4 · 124 m2 · sous-sol,SALA AL JADIDA  T5-10-HSSAINE – SALE,GUsale-0098/2026,757362,33.9931,-6.73389
